air_temp,rh,soil_moisture,soil_temp,co2,outside_temp,hour,dli_so_far,cool_trigger,cool_target,heat_trigger,rh_high,rh_low,sm_low,co2_trigger,fan,vent,mister,heater,irrigation,lights,co2_inject,fan_min,mister_min,heater_min,irrigation_min,lights_min,co2_min
13.7,88.7,43.6,19.6,1571.0,15.0,16,14.52,30.8,28.8,10.5,88.4,63.3,49.0,633.0,1,1,0,1,1,0,0,15,0,15,30,0,0
5.1,58.5,77.2,31.3,1098.0,5.0,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,45,0,0,0
24.3,65.3,81.9,20.1,989.0,24.5,7,1.63,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.6,87.2,63.0,21.0,819.0,43.5,12,2.12,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,0,0,0,0,0,60,0,0,0,0,0
8.7,66.8,50.2,20.4,805.0,9.8,1,0.0,29.9,27.9,12.0,89.9,64.4,45.3,756.0,0,0,0,1,0,0,0,0,0,30,0,0,0
10.4,63.2,57.5,22.2,619.0,11.5,5,0.0,26.6,24.6,12.9,92.0,64.6,56.9,670.0,0,0,1,1,0,0,0,0,15,30,0,0,0
13.3,57.7,49.5,23.1,1513.0,27.8,18,3.36,25.9,23.9,14.4,89.1,57.3,54.0,644.0,1,1,0,1,1,1,0,15,0,25,25,240,0
6.7,38.0,41.0,23.7,953.0,5.0,3,0.0,28.0,26.0,14.3,89.0,58.3,56.1,728.0,0,0,1,1,1,0,0,0,25,50,35,0,0
27.3,88.4,49.1,23.9,618.0,19.3,15,6.34,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,1,0,0,0,25,0,10
16.2,41.1,82.9,21.5,446.0,9.6,0,0.0,25.7,23.7,8.7,91.4,61.7,47.4,750.0,0,0,1,0,0,0,0,0,25,0,0,0,0
27.8,91.4,49.9,24.9,1447.0,21.7,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
10.1,89.9,78.1,27.9,587.0,9.1,11,5.99,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,1,0,0,25,0,0,10
25.0,47.1,77.5,26.7,1344.0,16.3,23,15.65,28.8,26.8,11.0,86.8,60.9,54.8,659.0,0,0,1,0,0,0,0,0,20,0,0,0,0
43.7,77.4,39.5,20.8,466.0,45.0,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,1,0,0,0,0,60,30,0,0,0,0
44.2,74.8,91.7,30.3,662.0,41.5,13,2.82,25.9,23.9,14.3,87.6,57.5,54.3,744.0,3,2,1,0,0,0,0,55,30,0,0,0,0
15.6,95.8,81.0,23.5,935.0,16.7,17,13.8,29.2,27.2,11.2,92.8,58.2,40.3,724.0,2,1,0,1,0,0,0,20,0,20,0,0,0
31.8,93.3,54.1,26.9,1504.0,31.7,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,40,0,0,0,0,0
22.2,65.9,78.8,21.1,1764.0,16.3,14,2.43,30.6,28.6,10.0,85.2,56.6,47.5,769.0,1,1,0,0,0,0,0,15,0,0,0,0,0
30.4,89.0,42.9,19.8,655.0,31.5,10,4.28,30.6,28.6,12.7,91.0,56.0,46.0,647.0,0,0,0,0,1,0,0,0,0,0,25,0,0
35.1,91.5,51.9,24.9,985.0,31.8,10,6.53,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,0,0,20,0,0,0,0,0
7.8,44.7,71.9,25.8,1121.0,12.0,16,11.67,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,25,35,0,0,0
11.8,92.8,52.6,21.2,1498.0,37.1,15,14.27,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,20,0,20,0,0,0
7.8,73.6,20.6,17.6,1079.0,8.3,7,0.34,26.0,24.0,14.2,85.7,61.2,50.6,798.0,0,0,0,1,1,0,0,0,0,45,45,0,0
12.2,68.0,72.1,28.5,518.0,11.9,4,0.0,28.1,26.1,9.2,89.8,60.4,43.8,756.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,61.1,43.1,10.3,744.0,8.5,9,4.12,27.2,25.2,10.8,87.6,58.2,46.1,678.0,0,0,0,1,1,0,0,0,0,80,25,0,0
42.1,92.7,79.2,19.1,828.0,41.3,4,0.0,26.7,24.7,12.1,87.2,64.8,46.8,775.0,3,1,0,0,0,0,0,60,0,0,0,0,0
24.9,82.5,46.7,18.4,1530.0,20.5,9,2.27,27.7,25.7,8.2,87.9,63.5,49.0,717.0,1,1,0,0,1,0,0,15,0,0,25,0,0
17.8,51.0,19.7,16.2,422.0,12.4,13,4.07,31.2,29.2,9.7,85.0,64.7,51.6,623.0,0,0,1,0,1,0,1,0,20,0,45,0,15
28.2,55.1,50.9,16.8,716.0,18.3,9,4.5,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,0,0,0,15,15,0,0,0,0
40.7,94.5,23.6,20.1,811.0,43.0,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,0,0,1,0,0,55,0,0,45,0,0
38.4,89.9,45.1,15.2,670.0,33.8,19,10.32,27.8,25.8,8.3,88.6,57.7,50.4,697.0,3,2,0,0,0,0,0,20,0,0,0,0,0
7.3,49.2,23.2,22.5,984.0,8.9,13,11.16,28.4,26.4,10.3,86.3,58.7,44.8,646.0,0,0,1,1,1,0,0,0,20,30,40,0,0
28.9,52.7,89.1,23.3,723.0,23.7,6,0.0,26.3,24.3,13.0,90.4,63.7,46.8,721.0,2,1,1,0,0,0,0,15,20,0,0,0,0
30.5,48.4,85.2,24.2,556.0,15.7,3,0.0,28.8,26.8,10.7,92.6,56.8,40.6,667.0,2,1,1,0,0,0,0,10,20,0,0,0,0
12.2,40.6,64.9,27.0,940.0,14.0,21,13.62,25.5,23.5,10.5,93.0,62.8,46.1,617.0,0,0,1,0,0,0,0,0,25,0,0,0,0
5.9,87.7,41.4,23.7,779.0,5.0,16,4.99,31.2,29.2,9.0,89.8,64.0,40.3,781.0,0,0,0,1,0,1,1,0,0,30,0,240,5
24.9,35.5,86.3,23.6,814.0,18.3,21,12.36,31.9,29.9,14.9,88.8,58.5,50.0,637.0,0,0,1,0,0,0,0,0,30,0,0,0,0
9.4,66.5,60.3,23.3,634.0,17.0,20,5.72,28.7,26.7,11.4,91.2,62.7,58.0,658.0,0,0,0,1,0,0,0,0,0,25,0,0,0
11.5,94.5,60.1,30.6,530.0,14.3,9,1.14,25.5,23.5,12.8,87.7,56.3,55.6,707.0,1,1,0,1,0,0,0,25,0,25,0,0,0
19.2,56.2,36.3,17.2,653.0,17.8,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
34.7,84.4,93.1,24.3,716.0,30.3,14,10.02,25.3,23.3,10.8,88.4,63.3,56.8,620.0,3,2,0,0,0,0,0,20,0,0,0,0,0
10.7,59.8,51.2,27.0,740.0,40.0,20,10.39,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,25,0,0,0
10.5,58.1,55.2,16.1,715.0,5.4,17,5.71,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,1,0,0,15,25,0,240,0
35.9,77.7,88.1,17.9,332.0,34.0,5,0.0,29.6,27.6,14.0,88.5,55.9,46.2,622.0,3,1,1,0,0,0,0,30,15,0,0,0,0
5.5,83.9,61.2,23.8,427.0,25.6,2,0.0,26.5,24.5,9.1,92.1,55.3,40.7,774.0,0,0,0,1,0,0,0,0,0,35,0,0,0
9.7,45.9,47.2,11.3,633.0,10.2,16,9.27,27.8,25.8,10.7,87.6,56.1,57.8,781.0,0,0,1,1,1,0,1,0,20,70,30,0,10
14.7,77.6,30.5,18.8,721.0,6.3,6,0.0,28.0,26.0,13.5,87.0,56.9,58.6,672.0,0,0,0,0,1,0,0,0,0,0,45,0,0
9.2,49.8,53.9,28.1,389.0,5.8,12,4.26,31.7,29.7,10.7,89.9,57.5,48.5,692.0,0,0,1,1,0,0,1,0,20,25,0,0,20
42.5,72.5,88.0,8.5,307.0,37.7,23,10.59,31.9,29.9,11.0,90.4,63.1,46.6,702.0,3,2,1,1,0,0,0,20,10,90,0,0,0
10.0,89.6,53.6,21.7,746.0,7.0,23,7.83,28.6,26.6,11.8,91.2,56.4,53.3,707.0,0,0,0,1,0,0,0,0,0,25,0,0,0
26.6,60.5,52.0,18.3,1453.0,17.6,20,9.2,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,44.3,27.1,15.5,497.0,34.4,17,12.1,28.9,26.9,8.6,89.1,63.4,51.7,675.0,3,2,1,0,1,0,0,30,25,0,45,0,0
11.3,87.6,53.2,19.3,1561.0,7.0,21,5.82,28.9,26.9,12.3,91.2,64.1,49.2,735.0,1,1,0,1,0,0,0,15,0,20,0,0,0
28.3,58.8,49.6,24.8,702.0,20.6,17,15.02,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,1,0,0,15,15,0,25,0,0
17.2,48.3,50.2,25.7,928.0,15.8,6,0.0,29.1,27.1,10.1,86.4,57.7,55.5,712.0,0,0,1,0,1,0,0,0,20,0,30,0,0
30.4,84.5,90.1,26.0,886.0,32.3,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,30,0,0,0,0,0
43.6,63.3,89.7,18.5,657.0,26.7,13,6.73,25.9,23.9,10.4,91.2,63.0,43.1,700.0,3,2,1,0,0,0,0,30,15,0,0,0,0
29.3,48.7,73.5,29.0,720.0,24.4,21,6.56,26.3,24.3,11.0,89.4,56.5,42.1,611.0,2,1,1,0,0,0,0,15,20,0,0,0,0
27.3,50.0,38.8,25.6,991.0,24.6,15,6.36,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,1,0,0,0,20,0,35,0,0
6.0,61.8,69.0,17.0,973.0,34.3,1,0.0,26.7,24.7,8.8,85.4,64.6,43.4,703.0,0,0,1,1,0,0,0,0,15,30,0,0,0
27.3,52.3,39.6,22.6,766.0,25.0,17,13.19,26.2,24.2,11.0,91.7,56.1,41.4,717.0,2,1,1,0,1,0,0,20,15,0,25,0,0
35.6,42.3,83.7,16.7,672.0,35.3,16,12.29,26.1,24.1,11.3,85.8,59.5,46.2,749.0,3,1,1,0,0,0,0,45,25,0,0,0,0
33.4,43.6,93.9,31.7,492.0,27.8,12,8.7,30.7,28.7,10.4,92.8,55.5,47.8,660.0,2,1,1,0,0,0,0,15,20,0,0,0,0
37.9,78.9,16.1,18.2,685.0,34.6,1,0.0,28.2,26.2,12.7,92.6,59.9,50.6,639.0,3,2,1,0,1,0,0,30,15,0,45,0,0
27.8,89.9,51.3,19.9,766.0,24.8,1,0.0,30.2,28.2,14.8,92.3,59.4,55.1,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.4,35.7,25.3,21.6,437.0,34.3,20,6.2,26.8,24.8,10.3,90.3,58.3,52.1,614.0,3,2,1,0,1,0,0,30,30,0,45,0,0
8.9,96.5,38.3,22.5,329.0,32.5,10,1.29,26.0,24.0,12.9,86.6,58.5,51.3,732.0,2,1,0,1,1,0,0,25,0,35,35,0,0
11.3,56.2,44.1,27.6,704.0,12.7,15,3.45,25.7,23.7,10.8,88.9,61.3,40.6,749.0,0,0,1,0,0,0,1,0,15,0,0,0,10
17.4,59.9,89.7,20.6,315.0,14.7,10,1.15,28.9,26.9,11.7,92.3,60.0,58.0,790.0,0,0,1,0,0,0,1,0,15,0,0,0,25
43.5,63.2,88.7,23.1,616.0,43.5,15,4.01,25.8,23.8,13.9,90.4,62.6,42.7,603.0,3,1,1,0,0,0,0,60,30,0,0,0,0
8.6,80.0,29.6,19.1,1031.0,22.0,11,5.31,30.4,28.4,13.9,87.6,55.6,42.4,632.0,0,0,0,1,1,0,0,0,0,40,35,0,0
15.1,96.2,38.6,25.2,440.0,10.8,13,3.46,30.2,28.2,9.2,90.9,55.7,49.2,798.0,2,1,0,0,1,0,0,20,0,0,30,0,0
11.8,57.4,51.4,28.9,1401.0,5.5,21,5.17,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,20,0,0,0
25.8,99.5,43.7,22.7,1516.0,33.6,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,25,0,0,0,0,0
18.3,39.1,74.1,18.4,1210.0,11.5,0,0.0,26.9,24.9,13.1,86.4,56.5,47.1,725.0,0,0,1,0,0,0,0,0,25,0,0,0,0
22.1,67.5,47.8,25.3,564.0,24.4,10,5.38,31.5,29.5,8.4,89.9,58.1,54.0,750.0,0,0,0,0,1,0,1,0,0,0,30,0,15
18.9,65.7,64.7,10.7,1456.0,14.3,13,9.66,26.3,24.3,14.5,86.0,62.0,59.6,765.0,0,0,0,1,0,0,0,0,0,75,0,0,0
11.0,46.4,68.4,17.0,1758.0,16.3,7,1.02,31.4,29.4,9.9,85.8,58.5,51.1,701.0,1,1,1,0,0,0,0,15,20,0,0,0,0
28.0,83.5,24.3,21.8,829.0,22.6,17,3.47,27.8,25.8,14.5,89.8,61.0,57.3,758.0,1,1,0,0,1,1,0,15,0,0,45,240,0
14.0,91.7,48.3,22.2,708.0,14.8,13,4.32,25.3,23.3,14.5,91.4,62.2,57.2,606.0,1,1,0,1,1,0,0,15,0,20,30,0,0
11.8,81.7,38.5,26.8,572.0,7.3,18,10.33,28.8,26.8,12.8,89.7,60.2,42.5,608.0,0,0,0,1,1,0,0,0,0,20,25,0,0
39.1,57.2,58.4,19.3,750.0,17.6,8,1.58,28.5,26.5,12.5,85.5,60.2,43.6,749.0,3,2,1,0,0,0,0,20,15,0,0,0,0
21.4,66.0,46.7,24.9,725.0,27.3,8,2.99,25.1,23.1,8.5,90.0,63.1,46.9,687.0,0,0,0,0,1,0,0,0,0,0,25,0,0
14.9,38.6,52.6,29.5,907.0,25.2,8,0.62,29.1,27.1,12.2,86.2,55.3,50.6,729.0,0,0,1,0,0,0,0,0,25,0,0,0,0
29.7,94.2,58.8,17.4,742.0,20.5,6,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,10,0,0,0,0,0
26.9,61.0,55.5,21.3,1561.0,25.4,0,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
40.6,58.6,50.7,18.5,1175.0,43.1,6,0.0,31.2,29.2,14.7,87.4,55.5,50.0,677.0,3,1,1,0,0,0,0,45,25,0,0,0,0
28.1,57.9,55.6,21.2,1533.0,27.1,5,0.0,27.3,25.3,14.7,88.5,58.7,57.0,619.0,2,1,1,0,0,0,0,20,15,0,0,0,0
29.2,71.3,72.2,29.2,1246.0,24.2,16,13.61,28.5,26.5,8.6,91.4,61.2,42.3,730.0,1,1,1,0,0,0,0,15,10,0,0,0,0
15.8,68.0,47.2,27.0,706.0,16.0,16,9.27,26.8,24.8,13.9,92.6,59.1,49.3,792.0,0,0,0,0,1,0,1,0,0,0,25,0,10
8.9,92.2,49.6,21.8,1477.0,6.2,3,0.0,27.7,25.7,10.8,92.4,63.3,49.6,707.0,0,0,0,1,0,0,0,0,0,25,0,0,0
26.9,83.5,46.2,12.9,1525.0,25.8,8,1.42,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,1,0,0,15,0,55,25,0,0
10.0,76.7,60.4,26.6,261.0,11.8,9,1.78,27.6,25.6,14.0,92.4,57.6,51.7,780.0,0,0,0,1,0,0,1,0,0,35,0,0,25
26.5,59.4,50.3,19.2,798.0,23.1,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
7.7,82.7,91.7,23.6,1002.0,5.0,9,1.33,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,35,0,0,0
38.5,75.9,30.4,29.4,373.0,40.8,13,9.28,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,1,0,1,0,0,45,25,0,40,0,0
25.2,54.8,52.9,18.2,777.0,29.0,22,4.87,26.3,24.3,11.0,85.9,56.4,51.6,759.0,0,0,1,0,0,0,0,0,15,0,0,0,0
43.6,35.8,43.8,24.0,1058.0,38.6,9,4.7,28.9,26.9,10.9,87.1,62.7,48.9,756.0,3,2,1,0,1,0,0,25,30,0,30,0,0
12.6,65.7,45.0,21.4,1506.0,5.0,21,3.59,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
29.4,76.4,92.1,21.2,583.0,26.7,19,8.41,29.1,27.1,14.7,91.5,55.1,41.3,767.0,1,1,1,0,0,0,0,25,15,0,0,0,0
8.7,59.4,50.4,19.3,760.0,13.2,14,12.71,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,30,0,0,0
7.4,54.4,50.8,24.6,543.0,5.0,1,0.0,26.9,24.9,9.4,87.7,56.8,55.1,656.0,0,0,1,1,0,0,0,0,15,25,0,0,0
11.2,59.4,75.9,15.1,821.0,7.4,14,6.84,26.8,24.8,13.4,90.8,60.9,52.2,681.0,0,0,1,1,0,0,0,0,15,25,0,0,0
31.1,81.0,84.2,8.3,962.0,18.1,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,1,0,0,0,15,0,90,0,0,0
11.3,63.0,51.0,26.4,691.0,5.0,19,6.53,27.2,25.2,12.5,87.2,63.3,49.2,688.0,0,0,1,1,0,0,0,0,15,25,0,0,0
43.9,91.5,53.5,20.3,361.0,34.9,12,2.61,31.2,29.2,14.7,92.7,62.5,50.4,766.0,3,2,0,0,0,0,0,25,0,0,0,0,0
32.9,86.3,58.5,19.5,728.0,29.7,7,0.36,28.3,26.3,10.7,85.9,64.0,55.1,789.0,2,1,0,0,0,0,0,30,0,0,0,0,0
25.9,93.3,55.3,23.2,636.0,29.0,19,13.97,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,20,0,0,0,0,0
25.8,90.3,42.7,17.2,1507.0,30.3,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
29.0,74.9,34.2,27.2,1018.0,38.0,14,8.89,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,0,0,20,10,0,35,0,0
17.1,81.3,91.9,22.6,538.0,19.9,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8,87.0,57.7,22.2,489.0,20.0,20,12.63,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9,59.6,34.1,19.8,729.0,20.6,9,4.3,27.2,25.2,9.7,87.0,63.4,56.1,763.0,0,0,1,0,1,0,1,0,15,0,40,0,10
39.5,76.9,87.1,32.8,811.0,15.0,20,12.04,25.3,23.3,15.0,92.6,56.8,45.3,614.0,3,2,1,0,0,0,0,25,15,0,0,0,0
32.6,63.7,45.0,28.7,626.0,27.9,12,5.65,30.8,28.8,11.4,86.5,64.5,50.9,632.0,2,1,1,0,1,0,0,15,15,0,30,0,0
21.5,69.6,36.0,20.0,1050.0,16.0,21,3.0,27.1,25.1,12.3,92.6,62.8,50.0,686.0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,65.0,57.7,23.0,745.0,7.5,20,9.98,26.1,24.1,12.8,89.2,64.7,59.0,726.0,0,0,0,1,0,0,0,0,0,25,0,0,0
9.8,40.5,91.0,31.4,360.0,11.7,19,5.5,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,25,25,0,0,0
13.3,44.9,89.0,23.1,372.0,10.4,10,3.18,25.6,23.6,10.9,87.0,57.5,55.1,696.0,0,0,1,0,0,0,1,0,20,0,0,0,20
20.3,36.8,21.5,15.7,390.0,23.9,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,1,0,0,0,30,0,45,0,0
13.3,61.9,50.7,25.1,1555.0,14.8,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
11.6,98.0,75.5,22.6,1061.0,14.8,15,3.44,28.4,26.4,14.3,92.7,60.6,45.2,730.0,2,1,0,1,0,0,0,20,0,30,0,0,0
12.1,64.6,54.7,11.2,1482.0,11.3,9,3.15,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,70,0,0,0
13.1,90.4,59.9,12.5,631.0,10.0,16,13.18,26.1,24.1,13.8,90.7,58.3,57.8,621.0,0,0,0,1,0,0,0,0,0,55,0,0,0
28.4,87.2,73.2,20.0,741.0,20.5,22,15.14,30.6,28.6,11.8,86.0,58.4,47.3,743.0,1,1,0,0,0,0,0,15,0,0,0,0,0
13.0,55.3,47.7,13.2,1512.0,13.3,7,1.23,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,1,1,0,0,15,15,50,25,0,0
11.4,79.8,21.5,24.5,1628.0,23.3,15,6.69,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,1,0,0,15,0,20,45,0,0
43.5,38.5,61.9,26.2,912.0,45.0,12,4.16,26.4,24.4,14.0,89.1,62.5,54.7,641.0,3,1,1,0,0,0,0,60,30,0,0,0,0
40.2,39.9,67.5,19.8,558.0,32.6,8,0.54,30.8,28.8,13.6,91.2,62.9,50.5,648.0,3,2,1,0,0,0,0,20,30,0,0,0,0
30.2,55.2,46.6,19.4,1045.0,28.4,23,13.63,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,30,15,0,0,0,0
27.1,64.2,46.8,12.6,296.0,20.2,10,1.72,31.4,29.4,10.4,85.9,60.3,59.2,722.0,0,0,0,1,1,0,1,0,0,55,35,0,25
13.3,81.5,46.4,24.5,1534.0,11.8,11,6.91,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,1,0,0,15,0,0,25,0,0
12.0,57.7,39.3,19.7,1494.0,16.9,12,8.74,26.4,24.4,13.6,89.7,58.7,46.3,616.0,0,0,1,1,1,0,0,0,15,25,30,0,0
39.3,94.7,77.2,25.9,988.0,38.4,10,6.38,28.2,26.2,10.8,85.4,62.4,57.1,665.0,3,1,0,0,0,0,0,50,0,0,0,0,0
41.9,80.2,78.3,21.8,656.0,39.8,23,14.8,29.9,27.9,9.5,89.7,64.2,42.5,678.0,3,2,0,0,0,0,0,50,0,0,0,0,0
44.2,43.4,15.8,28.1,870.0,39.9,16,13.15,28.9,26.9,10.7,91.6,60.2,56.2,786.0,3,2,1,0,1,0,0,30,25,0,45,0,0
15.8,77.4,86.0,22.0,444.0,12.3,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.4,77.6,62.2,23.3,311.0,36.2,3,0.0,29.0,27.0,12.7,91.1,61.8,48.3,709.0,2,1,1,0,0,0,0,30,15,0,0,0,0
30.1,61.8,22.1,22.3,868.0,25.9,20,15.11,31.3,29.3,12.2,92.5,55.6,46.1,767.0,0,0,0,0,1,0,0,0,0,0,45,0,0
33.7,98.4,91.9,19.8,592.0,31.2,23,5.89,26.7,24.7,9.4,89.8,62.5,59.4,607.0,3,2,0,0,0,0,0,30,0,0,0,0,0
19.6,81.5,47.3,26.3,1076.0,18.0,12,4.86,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,25,0,0
12.4,57.4,37.0,26.8,824.0,13.1,19,14.74,31.0,29.0,10.3,87.9,62.1,40.2,775.0,0,0,1,0,0,0,0,0,15,0,0,0,0
11.4,67.5,51.1,18.0,1506.0,5.0,17,7.53,28.8,26.8,10.2,86.5,64.5,51.6,689.0,1,1,0,0,1,1,0,15,0,0,25,120,0
5.1,94.9,39.2,19.0,1027.0,23.5,14,5.77,25.3,23.3,13.4,92.4,56.4,55.0,603.0,1,1,0,1,1,0,0,20,0,50,35,0,0
25.0,53.7,52.2,16.6,644.0,32.6,3,0.0,29.0,27.0,11.4,92.4,59.2,56.0,714.0,0,0,1,0,0,0,0,0,15,0,0,0,0
38.9,49.5,80.1,27.6,888.0,36.6,19,18.13,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,45,25,0,0,0,0
30.7,59.1,64.5,16.1,310.0,25.2,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,15,15,0,0,0,0
38.0,96.0,55.7,23.9,538.0,37.3,7,0.83,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,0,0,0,0,0,45,0,0,0,0,0
30.5,65.5,63.1,20.9,1400.0,28.4,20,5.26,29.5,27.5,10.2,92.2,62.9,59.2,665.0,1,1,1,0,0,0,0,40,20,0,0,0,0
44.7,60.6,22.5,20.1,673.0,34.2,14,9.77,30.2,28.2,8.5,91.0,63.4,51.3,657.0,3,2,1,0,1,0,0,25,15,0,45,0,0
12.0,90.7,48.4,21.4,650.0,38.7,23,6.02,28.4,26.4,11.2,85.0,62.6,52.3,765.0,1,1,0,1,0,0,0,20,0,20,0,0,0
9.2,91.0,61.3,27.2,1658.0,9.7,22,15.88,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,15,0,30,0,0,0
11.4,91.4,42.9,16.3,1402.0,32.1,4,0.0,25.2,23.2,12.1,90.5,63.9,48.9,601.0,1,1,0,1,0,0,0,15,0,20,0,0,0
10.4,93.0,41.3,20.5,542.0,12.1,22,7.28,26.9,24.9,12.1,86.9,56.3,49.7,765.0,1,1,0,1,0,0,0,25,0,25,0,0,0
38.9,89.0,45.9,21.0,695.0,45.0,20,16.62,29.7,27.7,9.5,92.0,55.8,40.8,799.0,3,1,0,0,0,0,0,40,0,0,0,0,0
35.8,75.1,66.4,22.2,795.0,31.9,2,0.0,26.4,24.4,8.0,88.0,60.2,46.6,726.0,3,2,1,0,0,0,0,25,15,0,0,0,0
6.2,78.8,22.6,20.7,1048.0,5.2,0,0.0,28.7,26.7,14.7,88.1,58.6,54.1,619.0,0,0,0,1,1,0,0,0,0,50,45,0,0
8.7,83.5,42.9,16.0,1438.0,7.2,11,5.1,30.4,28.4,9.6,86.0,64.7,44.9,649.0,0,0,0,1,1,0,0,0,0,20,25,0,0
12.5,51.7,43.7,19.1,627.0,10.1,18,13.47,26.7,24.7,14.1,85.6,56.1,42.5,624.0,0,0,1,1,0,0,0,0,15,25,0,0,0
28.9,58.3,46.9,14.7,831.0,28.6,0,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,20,15,0,0,0,0
23.9,45.5,87.5,28.9,432.0,36.3,16,9.87,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,1,0,20,0,0,0,15
20.8,92.8,42.1,26.2,964.0,12.7,18,13.58,27.2,25.2,14.8,91.8,58.4,46.4,718.0,1,1,0,0,1,0,0,15,0,0,25,0,0
8.5,96.2,55.6,16.2,1507.0,5.0,19,9.14,30.1,28.1,9.5,91.1,59.9,53.6,602.0,2,1,0,1,0,0,0,20,0,20,0,0,0
14.8,48.6,17.2,10.3,511.0,7.8,18,11.24,28.7,26.7,10.9,85.9,57.9,57.4,744.0,0,0,1,1,1,0,0,0,20,80,45,0,0
